YEAR, Month, Day, Hour,T_C, RH, windSpeed, Wind Direction, P_mm, SWEmm, inSR, soilTemp_10cm, melt_m_hr
2001,12,9,20,-3.4,100,1.2,53.3,0,184,0,2.4,0
2001,12,9,21,-3.2,100,0.1,90.1,0,184,0,2.4,0
2001,12,9,22,-2.9,100,0,0,0,185,0,2.4,0
2001,12,9,23,-2.8,100,0,83.8,0,184,0,2.4,0
2001,12,10,0,-2.6,100,0.2,117.2,0.8,185,0,2.4,0
2001,12,10,1,-2.8,100,0.1,255.9,0.6,186,0,2.4,0
2001,12,10,2,-2.9,100,0.1,308.3,0.1,187,0,2.4,0
2001,12,10,3,-2.8,100,0.3,66.8,0.3,187,0,2.4,0
2001,12,10,4,-2.9,100,0.1,210.9,0.3,188,0,2.4,0
2001,12,10,5,-3,100,0.2,19.3,0.4,188,0,2.4,0
2001,12,10,6,-2.9,100,0.1,58.1,1,190,0,2.4,0
2001,12,10,7,-2.9,100,-9999,-9999,1.7,191,0,2.4,0
2001,12,10,8,-2.4,100,-9999,-9999,1,193,0,2.4,0
2001,12,10,9,-1.8,100,-9999,-9999,1.2,194,0,2.4,0
2001,12,10,10,-0.9,100,-9999,-9999,1,196,0.1,2.4,0
2001,12,10,11,-0.1,100,-9999,-9999,1,197,0.1,2.5,0
2001,12,10,12,-0.3,100,-9999,-9999,1.6,199,0.1,2.5,0
2001,12,10,13,-0.2,100,-9999,-9999,1.4,199,0.1,2.5,0
2001,12,10,14,0,100,-9999,-9999,2.2,202,0.1,2.5,0
2001,12,10,15,-0.3,100,-9999,-9999,1.4,204,0,2.5,0
2001,12,10,16,-0.5,100,-9999,-9999,0.8,205,0,2.5,0
2001,12,10,17,-0.6,100,-9999,-9999,3.4,208,0,2.5,0
2001,12,10,18,-0.8,100,-9999,-9999,2.8,212,0,2.5,0
2001,12,10,19,-1,100,-9999,-9999,1.2,213,0,2.5,0
2001,12,10,20,-0.9,100,-9999,-9999,0.8,215,0,2.5,0
2001,12,10,21,-1,100,-9999,-9999,1,215,0,2.5,0
2001,12,10,22,-1,100,-9999,-9999,0.5,216,0,2.5,0
2001,12,10,23,-1.1,100,-9999,-9999,0.9,217,0,2.5,0
2001,12,11,0,-1.1,100,-9999,-9999,0.2,218,0,2.5,0
2001,12,11,1,-1.1,100,-9999,-9999,0.3,218,0,2.5,0
2001,12,11,2,-1.3,100,-9999,-9999,0,218,0,2.5,0
2001,12,11,3,-1.2,100,-9999,-9999,0.8,218,0,2.5,0
2001,12,11,4,-1.2,100,-9999,-9999,0.5,220,0,2.5,0
2001,12,11,5,-1.3,100,-9999,-9999,0.2,220,0,2.5,0
2001,12,11,6,-1.5,100,-9999,-9999,0.1,220,0,2.5,0
2001,12,11,7,-1.4,100,-9999,-9999,0,220,0,2.5,0
2001,12,11,8,-1.3,100,-9999,-9999,0.1,220,0,2.5,0
2001,12,11,9,-1,100,-9999,-9999,0.2,220,0,2.5,0
2001,12,11,10,-0.2,100,-9999,-9999,1.1,221,0,2.6,0
2001,12,11,11,0.5,100,-9999,-9999,1.5,223,0.1,2.5,0
2001,12,11,12,0.8,100,-9999,-9999,1,224,0.1,2.5,0
2001,12,11,13,0.9,100,0,7.7,1.5,226,0.1,2.5,0
2001,12,11,14,0.6,100,0.4,334.8,1.9,228,0,2.6,0
2001,12,11,15,0.5,100,0.3,147.5,2,230,0,2.6,0
2001,12,11,16,0.3,100,0.8,153.3,1,232,0,2.6,0
2001,12,11,17,0.2,100,0.5,157.7,0.7,232,0,2.6,0
2001,12,11,18,0.2,100,0.1,138.6,0.4,233,0,2.6,0
2001,12,11,19,0.1,100,0,0,0.1,233,0,2.6,0
2001,12,11,20,0.1,100,0,0,0.3,233,0,2.6,0
2001,12,11,21,0.1,100,0.1,72.2,0,233,0,2.6,0
2001,12,11,22,-0.1,100,0.7,50.5,0,233,0,2.6,0
2001,12,11,23,-0.2,100,0.4,47.6,0,233,0,2.6,0
2001,12,12,0,0,100,0.6,76.5,0,233,0,2.6,0
2001,12,12,1,-0.3,100,1,59.3,0,233,0,2.6,0
2001,12,12,2,-1.2,100,1.4,59.3,0.1,233,0,2.6,0
2001,12,12,3,-2.2,100,1.1,59.3,0,234,0,2.6,0
2001,12,12,4,-1.6,100,1.5,59.3,0,233,0,2.6,0
2001,12,12,5,-1.1,100,1.3,59.3,0,233,0,2.6,0
2001,12,12,6,-1.7,100,1.2,59.3,0,233,0,2.6,0
2001,12,12,7,-2.4,100,0.7,59.3,0,233,0,2.6,0
2001,12,12,8,-2.3,100,0.3,59.3,0,233,0,2.6,0
2001,12,12,9,-1.1,100,0.9,59.3,0,233,0,2.6,0
2001,12,12,10,0.1,100,0,0,0,233,0.1,2.6,0
2001,12,12,11,1,99.9,0.2,49,0,233,0.2,2.6,0
2001,12,12,12,0.9,100,0.1,322,0.4,233,0.2,2.6,0
2001,12,12,13,1.1,100,0,0,0.5,235,0.1,2.6,0
2001,12,12,14,0.8,100,0.2,225.7,1.3,236,0.1,2.6,0
2001,12,12,15,0.7,100,0.1,40.1,1,237,0.1,2.6,0
2001,12,12,16,0.7,100,1.2,58.8,0.6,238,0,2.6,0
2001,12,12,17,0.7,100,1.8,63.4,1.4,238,0,2.6,0
2001,12,12,18,1,100,1.3,68.9,1.1,237,0,2.6,0
2001,12,12,19,0.8,100,2.1,63.4,2.2,235,0,2.6,0
2001,12,12,20,0.8,100,2.3,64.3,1.9,235,0,2.6,0
2001,12,12,21,1.1,100,1.7,63,1.8,237,0,2.6,0
2001,12,12,22,1.4,100,0.7,66.6,1.2,238,0,2.6,0
2001,12,12,23,2.1,100,0.2,82.6,1,238,0,2.6,0
2001,12,13,0,2.4,100,0.5,52.6,1.4,238,0,2.6,0
2001,12,13,1,2.8,100,0.3,26.4,1.1,239,0,2.5,0
2001,12,13,2,3.3,100,0.4,334.7,0.8,239,0,2.5,0
2001,12,13,3,3.5,100,0.6,357.5,0.7,239,0,2.5,0
2001,12,13,4,3.9,100,0.2,157.5,1.2,239,0,2.5,0
2001,12,13,5,4.2,100,0.7,174.2,1.3,239,0,2.4,0
2001,12,13,6,4.5,100,1.6,165.9,1.9,239,0,2.4,0
2001,12,13,7,4.8,100,1.5,159.1,2,239,0,2.4,0
2001,12,13,8,4.8,100,0.4,206.9,2,238,0,2.3,0
2001,12,13,9,4.9,100,0.1,266.4,3.4,238,0,2.2,0
2001,12,13,10,5,100,0.6,179.2,3.6,238,0,2.1,0
2001,12,13,11,5.2,100,0.6,191.3,4.3,238,0.1,2,0
2001,12,13,12,5.2,100,0,139.1,4.5,237,0,1.9,0
2001,12,13,13,5.4,100,0.3,239,5.2,236,0,1.9,0
2001,12,13,14,5.1,100,0.6,258.3,7.4,235,0,1.8,0
2001,12,13,15,4.6,100,1.2,256.9,6.58,235,0,1.7,0
2001,12,13,16,4.1,100,1.3,276.9,8.89,235,0,1.5,2.19E-06
2001,12,13,17,3.8,100,0.6,260.9,9.14,233,0,1.5,1.91E-06
2001,12,13,18,4.1,100,1.3,208.3,10.86,233,0,1.4,2.61E-06
2001,12,13,19,3.4,100,1.3,244.8,4.7,230,0,1.3,1.48E-06
2001,12,13,20,2.8,100,0.8,204.9,8.14,229,0,1.3,1.55E-06
2001,12,13,21,2.7,100,0.8,190.5,3.95,227,0,1.3,1.19E-06
2001,12,13,22,2.5,100,2,174.9,1.98,224,0,1.3,5.22E-07
2001,12,13,23,0.5,100,2.4,169.9,0.53,222,0,3.1,2.61E-07
2001,12,14,0,0,100,1.3,169.9,1.9,222,0,4.1,5.28E-08
2001,12,14,1,-0.3,100,1,164.7,2,223,0,4.1,6.94E-08
2001,12,14,2,-0.6,100,1.6,165.2,3.8,226,0,3.9,0
2001,12,14,3,-0.9,100,1.3,164.1,2.1,228,0,3.7,0
2001,12,14,4,-1.3,100,2,168,2,230,0,3.5,0
2001,12,14,5,-1.6,100,1.5,159.1,2.5,232,0,3.4,0
2001,12,14,6,-2.1,100,1.4,167.3,1,233,0,3.4,0
2001,12,14,7,-2.3,100,1.6,170.4,2.6,235,0,3.3,0
2001,12,14,8,-2.7,100,2,161.4,0.6,237,0,3.3,0
2001,12,14,9,-2.9,100,1.3,156.7,0.2,238,0,3.3,0
2001,12,14,10,-3,100,1.8,160.3,0.1,238,0,3.2,0
2001,12,14,11,-2.9,100,1.8,170.6,0.4,238,0.1,3.2,0
2001,12,14,12,-2.8,100,1.1,161.9,0.3,238,0,3.2,0
2001,12,14,13,-2.5,100,1.2,170.7,1.5,239,0.1,3.2,0
2001,12,14,14,-2.3,100,1.4,165.9,0.9,241,0,3.2,0
2001,12,14,15,-2.3,100,1.6,163.8,0.8,241,0,3.2,0
2001,12,14,16,-2.4,100,1.8,159.9,0.5,241,0,3.2,0
2001,12,14,17,-2.5,100,1.2,167.4,0.2,241,0,3.2,0
2001,12,14,18,-2.6,100,1.2,167.2,1.4,243,0,3.2,0
2001,12,14,19,-2.6,100,0.9,159.8,1.1,244,0,3.1,0
2001,12,14,20,-2.5,100,0.4,147.4,1.3,246,0,3.1,0
2001,12,14,21,-2.6,100,0.5,132.4,0.4,247,0,3.1,0
2001,12,14,22,-2.6,100,0.1,186.7,0.5,247,0,3.1,0
2001,12,14,23,-2.5,100,0,153.2,0.3,247,0,3.1,0
2001,12,15,0,-2.5,100,0.2,339.6,0.5,248,0,3.1,0
2001,12,15,1,-2.5,100,0,327.7,0.4,249,0,3.1,2.78E-09
2001,12,15,2,-2.6,100,0.2,65,0.3,248,0,3.1,2.78E-09
2001,12,15,3,-2.4,100,0.5,78.1,0.1,248,0,3.1,2.78E-09
2001,12,15,4,-2.4,100,0.4,43,0.3,249,0,3.1,2.78E-09
2001,12,15,5,-2.3,100,0.6,35.6,0.3,249,0,3.1,2.78E-09
2001,12,15,6,-2.1,100,0.1,260.5,0,250,0,3.1,2.78E-09
2001,12,15,7,-2.1,100,0.2,340.2,0.3,249,0,3.1,2.78E-09
2001,12,15,8,-2.2,100,0.3,105.4,0,249,0,3.1,2.78E-09
2001,12,15,9,-1.6,100,0.4,30.3,0,249,0,3.1,2.78E-09
2001,12,15,10,-0.7,100,0.1,321.2,0,249,0.1,3.1,2.78E-09
2001,12,15,11,0.2,100,0.1,231.4,0,249,0.3,3.1,2.78E-09
2001,12,15,12,0.1,100,0.2,167.9,0,249,0.2,3.1,2.78E-09
2001,12,15,13,0.3,100,0.1,284.3,0.5,250,0.1,3,2.78E-09
2001,12,15,14,0.3,100,0.1,340.8,1.1,250,0.1,3,2.78E-09
2001,12,15,15,0.1,100,0.4,58.1,1.8,253,0,3,2.78E-09
2001,12,15,16,0.1,100,0.3,43.2,1.8,255,0,3,2.78E-09
2001,12,15,17,0.2,100,1.2,63.3,1.9,256,0,3,2.78E-09
2001,12,15,18,0.4,100,1.5,68.8,2,255,0,3,8.06E-08
2001,12,15,19,0.6,100,1.4,72.9,2.1,256,0,3,1.11E-07
2001,12,15,20,1.2,100,1.5,82.1,1.6,256,0,3,1.06E-07
2001,12,15,21,1.3,100,1,63.4,1.3,256,0,2.9,9.72E-08
2001,12,15,22,1.7,100,0.7,46.9,1.8,256,0,2.8,8.06E-08
2001,12,15,23,2.5,100,0.3,169.3,1.6,256,0,2.8,1.08E-07
2001,12,16,0,3.8,100,1.3,227.8,0.8,256,0,2.7,4.44E-08
2001,12,16,1,4.1,100,1,237.1,1.4,255,0,2.6,1.25E-07
2001,12,16,2,3.9,100,0.3,226.9,1.8,256,0,2.6,1.03E-07
2001,12,16,3,4,100,0.7,258.9,1.3,254,0,2.5,1.19E-07
2001,12,16,4,4.4,100,1.1,253.7,2.1,255,0,2.5,1.00E-07
2001,12,16,5,4.2,100,0.5,236.8,2.7,256,0,2.4,2.25E-07
2001,12,16,6,4,100,0.2,214.3,2,256,0,2.4,2.50E-07
2001,12,16,7,4.2,100,0.4,239.1,4,256,0,2.3,2.61E-07
2001,12,16,8,3.8,100,0.7,258.7,3.4,257,0,2.3,4.53E-07
2001,12,16,9,4.3,100,0.5,245,1,256,0,2.2,3.83E-07
2001,12,16,10,5,100,0.3,229,0.8,254,0,2.1,1.39E-07
2001,12,16,11,5.4,100,1,211.9,1.4,254,0.1,2,1.86E-07
2001,12,16,12,6.2,98.1,1.1,213.2,0.1,252,0.4,1.9,1.44E-07
2001,12,16,13,7,89.3,2,194.6,0.1,250,0.5,1.9,7.50E-08
2001,12,16,14,7,86.2,0.9,199.5,0.1,249,0.1,1.9,6.11E-08
2001,12,16,15,6.6,86.8,0.4,176.9,0,248,0,1.9,5.56E-08
2001,12,16,16,7.3,81.4,1.3,184.4,0,247,0,1.9,5.28E-08
2001,12,16,17,7.3,80.1,1.5,194.2,0,247,0,1.9,4.72E-08
2001,12,16,18,6.2,89,1,200.1,0.5,247,0,1.9,5.00E-08
2001,12,16,19,5.5,94.6,1.4,182.9,1,247,0,1.9,6.11E-08
2001,12,16,20,5,97.4,0.4,195.6,2.2,246,0,1.9,9.17E-08
2001,12,16,21,4.3,100,0.3,258.3,4.2,247,0,1.8,3.56E-07
2001,12,16,22,4.1,99.9,0.5,189.5,2.3,247,0,1.7,6.94E-07
2001,12,16,23,3.5,100,0.8,195.1,3.7,247,0,1.6,5.56E-07
2001,12,17,0,3,100,1.8,183.5,2.4,246,0,1.5,6.25E-07
2001,12,17,1,1.9,100,0.4,92.1,2.9,245,0,1.4,5.22E-07
2001,12,17,2,0.6,100,1.6,77.5,0.5,242,0,1.4,3.14E-07
2001,12,17,3,-0.1,100,0.7,122.5,0,241,0,1.4,7.78E-08
2001,12,17,4,-0.5,100,0.3,118.7,0.2,240,0,1.4,5.00E-08
2001,12,17,5,-1,100,0.4,77.3,0,239,0,1.4,1.11E-08
2001,12,17,6,-1.6,100,0.3,161.2,0,239,0,1.5,0
2001,12,17,7,-1.6,100,0.2,155.5,0.1,237,0,1.5,0
2001,12,17,8,-1.3,100,0.4,159.3,0.1,237,0,1.5,0
2001,12,17,9,-1.3,100,0.7,155.8,1.1,239,0,1.6,0
2001,12,17,10,-1,100,0.2,138.3,0.8,239,0,1.6,0
2001,12,17,11,-0.4,100,0.3,137,0.8,240,0,1.7,0
2001,12,17,12,0.7,97.8,0.2,141.5,0.3,240,0.5,1.7,0
2001,12,17,13,1.1,97.9,0.2,229.8,0.1,240,0.5,1.7,0
2001,12,17,14,1.2,95.2,0.3,239.2,0,240,0.6,1.7,0
2001,12,17,15,1.8,91.6,0.1,126.2,0,240,0.5,1.7,0
2001,12,17,16,1.9,91.4,0.1,42.3,0,240,0.1,1.8,0
2001,12,17,17,-1.1,100,1.1,63,0,241,0,1.8,0
2001,12,17,18,-2.4,100,1,47.4,0,241,0,1.8,0
2001,12,17,19,-2.5,100,0.8,36,0,240,0,1.8,0
2001,12,17,20,-2.5,100,0.4,26.1,0,240,0,1.8,0
2001,12,17,21,-2.3,100,0.4,63.6,0,240,0,1.9,0
2001,12,17,22,-2.4,100,0.4,65.2,0,240,0,1.9,0
2001,12,17,23,-1.6,100,0.6,65.8,0,240,0,1.9,0
2001,12,18,0,-1.6,100,0.6,54.3,0,240,0,1.9,0
2001,12,18,1,-1.5,100,0.2,59.6,0,240,0,1.9,0
2001,12,18,2,-0.8,100,1,75,0,240,0,1.9,0
2001,12,18,3,-0.7,99,0.9,67.5,0,240,0,1.9,0
2001,12,18,4,-1.1,99.7,0.6,355.1,0,240,0,2,0
2001,12,18,5,-0.3,96.4,0.6,3.9,0,240,0,2,0
2001,12,18,6,-0.1,97.5,1,53.3,0,240,0,2,0
2001,12,18,7,0.6,95.5,0.4,334.9,0.2,239,0,2,0
2001,12,18,8,0.5,100,0.9,285.4,1.4,241,0,2,0
2001,12,18,9,0.3,100,0.9,299.1,3.1,243,0,2,0
2001,12,18,10,0.5,100,0.1,216,1.7,247,0,2,0
2001,12,18,11,1,100,0.7,211.1,2.1,248,0,2,0
2001,12,18,12,0.4,100,0.1,340.7,3.6,252,0,2,0
2001,12,18,13,0.5,100,0.2,189.7,2.2,254,0,2,0
2001,12,18,14,0.1,100,0.9,162.6,4.7,258,0,2,0
2001,12,18,15,0,100,0.5,212.1,1.7,260,0,2,0
2001,12,18,16,-0.1,100,0.4,214.7,1,261,0,2,0
2001,12,18,17,-0.1,100,0.3,169,1.6,263,0,2.1,0
2001,12,18,18,-0.1,100,0.2,188.4,0.4,264,0,2.1,0
2001,12,18,19,-0.1,100,0,197.1,1,265,0,2.1,0
2001,12,18,20,-0.1,100,-9999,-9999,1.8,266,0,2.1,0
2001,12,18,21,-0.1,100,-9999,-9999,1.1,268,0,2.1,0
2001,12,18,22,-0.1,100,-9999,-9999,1.3,270,0,2.1,0
2001,12,18,23,0.2,100,-9999,-9999,0.2,270,0,2.1,0
2001,12,19,0,0.2,100,-9999,-9999,0.3,271,0,2.1,0
2001,12,19,1,0.2,100,-9999,-9999,0.6,271,0,2.1,5.56E-09
2001,12,19,2,0.1,100,-9999,-9999,0.6,271,0,2.1,5.56E-09
2001,12,19,3,0.2,100,-9999,-9999,0.3,272,0,2.1,5.56E-09
2001,12,19,4,-0.3,100,-9999,-9999,0.2,272,0,2.1,5.56E-09
2001,12,19,5,-1.2,100,-9999,-9999,0,272,0,2.1,5.56E-09
2001,12,19,6,-1.9,100,-9999,-9999,0,272,0,2.1,5.56E-09
2001,12,19,7,-2.4,100,-9999,-9999,0,272,0,2.1,5.56E-09
2001,12,19,8,-2.5,100,-9999,-9999,0,272,0,2.1,5.56E-09
2001,12,19,9,-1.1,100,-9999,-9999,0,272,0,2.1,5.56E-09
2001,12,19,10,0.7,99.7,-9999,-9999,0,272,0.2,2.1,5.56E-09
2001,12,19,11,1.8,99.3,1.3,73.9,0,272,0.5,2.1,5.56E-09
2001,12,19,12,5.3,80.2,1.1,69.6,0,272,1,2.1,5.56E-09
2001,12,19,13,3.4,91.7,1.5,62.4,0,272,0.6,2.1,5.56E-09
2001,12,19,14,2,99.1,2,61.2,0,272,0.2,2.1,5.56E-09
2001,12,19,15,1.6,100,0.9,84.8,2.1,274,0,2.1,5.56E-09
2001,12,19,16,1.4,100,0.7,114.3,6.3,277,0,2.1,3.89E-08
2001,12,19,17,1.8,100,0.9,98,4.2,279,0,2.1,4.17E-07
2001,12,19,18,1.9,99.6,2,34.2,0.4,278,0,1.8,2.47E-07
2001,12,19,19,2.1,98.7,1.8,49,0.1,275,0,1.8,6.39E-08
2001,12,19,20,2.7,96,1.4,95.2,0,274,0,1.7,3.33E-08
2001,12,19,21,3.2,90.7,1.6,95.9,0,273,0,1.7,3.33E-08
2001,12,19,22,2.9,93.1,2.4,79.9,0,273,0,1.7,2.78E-09
2001,12,19,23,1.5,100,3.4,62.9,0,273,0,1.8,0
2001,12,20,0,1.1,100,2.9,60.4,0,273,0,1.8,0
2001,12,20,1,0.8,100,0.4,67,0,272,0,1.8,0
2001,12,20,2,0.8,100,0.6,49.2,0,273,0,1.8,0
2001,12,20,3,0.8,100,1,66.7,0,273,0,1.8,0
2001,12,20,4,1.3,100,0.9,86,0,273,0,1.8,0
2001,12,20,5,1.1,100,1.3,80.3,0,273,0,1.8,0
2001,12,20,6,1.1,99.3,0.8,87.5,0,273,0,1.9,0
2001,12,20,7,0.5,100,0.3,108.7,0.2,273,0,1.9,0
2001,12,20,8,0.2,100,0.1,116,2.3,275,0,1.9,0
2001,12,20,9,0.2,100,0,0,0.9,277,0,1.9,0
2001,12,20,10,0.5,100,0,0,1.8,279,0,1.9,0
2001,12,20,11,2.5,99.1,0,0,0.2,279,0.4,1.9,0
2001,12,20,12,4.4,91.6,0.1,173.7,0,279,0.9,1.9,0
2001,12,20,13,6.4,79.8,0.3,118.6,0,279,1,1.9,0
2001,12,20,14,5.2,85.1,0.4,162.2,0,279,1.1,1.9,0
2001,12,20,15,5.9,77.5,0.5,176.2,0,279,0.9,2,0
2001,12,20,16,3.3,93.6,1.1,89.7,0,279,0.2,2,0
2001,12,20,17,0.6,100,1.6,64.1,0,278,0,2,0
2001,12,20,18,-0.3,100,1.7,57.8,0,278,0,2,0
2001,12,20,19,-0.3,100,1.5,64.6,0,279,0,2,0
2001,12,20,20,-0.6,100,1.2,60.1,0,279,0,2,0
2001,12,20,21,-0.9,100,1.4,59.3,0,280,0,2,0
2001,12,20,22,-0.9,100,1.7,57.5,0,279,0,2,0
2001,12,20,23,-1.1,100,1.5,55.1,0,279,0,2,0
2001,12,21,0,-1.4,100,0.8,59.9,0,278,0,2,0
2001,12,21,1,-1.6,100,0.7,45.5,0,278,0,2,0
2001,12,21,2,-1.4,100,1,61.4,0,278,0,2,0
2001,12,21,3,-1.3,100,0.9,56.3,0,278,0,2,0
2001,12,21,4,-1.7,100,0.9,56.6,0,278,0,2,0
2001,12,21,5,-2,100,1.4,55.4,0,279,0,2,0
2001,12,21,6,-2,100,1.3,55.6,0,279,0,2,0
2001,12,21,7,-2,100,1.1,55.2,0,279,0,2,0
2001,12,21,8,-2.3,100,0.9,45.7,0,278,0,2,0
2001,12,21,9,-1.8,100,0.9,60.2,0,277,0,2,0
2001,12,21,10,-1.6,100,1,57.7,0,277,0.1,2,0
2001,12,21,11,1.8,98.3,0.5,93.6,0,275,0.9,2,0
2001,12,21,12,6.9,78.7,1.5,78.2,0,274,1.3,2,0
2001,12,21,13,6.4,74,1.8,78.8,0,276,1.4,2,0
2001,12,21,14,6,75.3,0.8,105.3,0,278,1.2,2,0
2001,12,21,15,7,75.8,0.5,112.5,0,278,0.5,2,0
2001,12,21,16,3.4,89.8,2.4,68.8,0,279,0.2,2,0
2001,12,21,17,0.3,99.8,2.8,59,0,279,0,2,0
2001,12,21,18,-0.3,100,2.7,60,0,280,0,2,0
2001,12,21,19,-0.3,100,2.5,65.1,0,279,0,2,0
2001,12,21,20,-0.4,100,1.9,70.8,0,278,0,2,0
2001,12,21,21,-0.3,98.6,1.1,70.1,0,278,0,2,0
2001,12,21,22,0.1,85.7,0.4,194.4,0,278,0,2,0
2001,12,21,23,-0.5,83.7,0.1,13.5,0,278,0,2,0
2001,12,22,0,-0.8,88,1.1,39.2,0,278,0,2,0
2001,12,22,1,0,81,0.7,76.1,0.1,277,0,2.1,0
2001,12,22,2,0.9,77.3,1,57.8,0,275,0,2.1,0
2001,12,22,3,2,70.8,1.6,94.9,0,277,0,2.1,0
2001,12,22,4,0.5,84.8,0.8,64,0,279,0,2.1,0
2001,12,22,5,0.2,86.5,0.3,46.3,0,278,0,2.1,0
2001,12,22,6,1.2,79.9,0.7,61.6,0,276,0,2.1,0
2001,12,22,7,1.3,77.2,0.9,99.4,0,276,0,2.1,0
2001,12,22,8,1.5,78,0.8,54.7,0,277,0,2.1,0
2001,12,22,9,1.2,90.5,0.6,177.6,0.4,277,0,2.1,0
2001,12,22,10,0.7,96.1,1.1,56.3,0.1,278,0,2.1,0
2001,12,22,11,2.4,89.1,0.5,52.7,0,278,0.2,2.1,0
2001,12,22,12,3.5,83.6,0.3,59.3,0,278,0.3,2.1,0
2001,12,22,13,4.6,76.5,0.7,67.1,0,278,0.4,2.1,0
2001,12,22,14,3.9,84.8,0.3,94.8,0,278,0.4,2.1,0
2001,12,22,15,2.9,92.2,0.3,98.2,0,278,0.1,2.1,0
2001,12,22,16,2.5,95.7,0.7,62,0.2,279,0.1,2.1,0
2001,12,22,17,0.8,100,1.2,57.8,0.3,279,0,2.1,0
2001,12,22,18,0.5,100,0.8,45.4,1,280,0,2.1,0
2001,12,22,19,0.2,100,1.2,51.5,0,281,0,2.1,0
2001,12,22,20,-0.4,100,0.8,42.6,0,281,0,2.1,0
2001,12,22,21,-0.8,100,1.4,61.4,0,283,0,2.1,0
2001,12,22,22,-1.2,100,1.1,58,0,283,0,2.1,0
2001,12,22,23,-1.5,100,0.5,57.2,0,282,0,2.1,0
2001,12,23,0,-1.2,100,1.3,57.6,0,281,0,2.1,0
2001,12,23,1,-1.5,100,0.4,31,0.1,281,0,2.1,0
2001,12,23,2,-1.6,100,1.2,69.9,0,281,0,2.1,0
2001,12,23,3,-1.5,100,1.5,63.8,0,281,0,2.1,0
2001,12,23,4,-1.6,100,0.7,58.3,0,281,0,2.1,0
2001,12,23,5,-1.1,100,1.4,66.8,0,281,0,2.1,0
2001,12,23,6,-1.9,100,1,70.9,0,281,0,2.1,0
2001,12,23,7,-1,97.2,1.6,69,0,280,0,2.1,0
2001,12,23,8,-1.8,99,1.7,56.2,0,281,0,2.1,0
2001,12,23,9,-0.9,91.1,0.8,91.6,0,280,0,2.1,0
2001,12,23,10,-0.7,88.5,0.6,89.8,0,279,0.1,2.1,0
2001,12,23,11,0.9,85.1,2.3,58.1,0,278,1.1,2.1,0
2001,12,23,12,6,61.9,1.7,90.4,0,278,1.4,2.1,0
2001,12,23,13,6.8,62.5,1.5,76.7,0,278,1.4,2.1,0
2001,12,23,14,7.7,60.9,0.5,70.4,0,279,1.2,2.1,0
2001,12,23,15,7.9,57.3,0.9,74.3,0,280,0.6,2.1,0
2001,12,23,16,5.9,61.5,1.2,79.1,0,280,0.2,2.1,0
2001,12,23,17,1.2,86.5,2.1,65.4,0,282,0,2.1,0
2001,12,23,18,0.4,88.4,2,60.1,0,282,0,2.1,0
2001,12,23,19,-0.2,86.3,1.2,50.3,0,282,0,2.1,0
2001,12,23,20,-0.1,80.9,1.4,72,0,280,0,2.1,0
2001,12,23,21,1.2,70.7,2.1,136.8,0,280,0,2.1,0
2001,12,23,22,1.3,69.8,1.9,84.3,0,280,0,2.1,0
2001,12,23,23,0.3,79.5,2,76.7,0,280,0,2.1,0
2001,12,24,0,0.9,71.8,1.6,112.7,0,281,0,2.1,0
2001,12,24,1,0.5,72,1.6,109.7,0,281,0,2.1,0
2001,12,24,2,-0.9,83.7,1,74.9,0,281,0,2.1,0
2001,12,24,3,-0.9,87.8,2.2,50.5,0,281,0,2.1,0
2001,12,24,4,-1,85.2,2.5,51.2,0,281,0,2.1,0
2001,12,24,5,-0.6,81,2.1,56.5,0,280,0,2.1,0
2001,12,24,6,-0.6,79.8,2,54.3,0,281,0,2.1,0
2001,12,24,7,-0.3,73.6,1.6,56.9,0,279,0,2.1,0
2001,12,24,8,-0.4,71.2,1,74.1,0,279,0,2.1,0
2001,12,24,9,-0.9,73.7,1.3,64.7,0,279,0,2.1,0
2001,12,24,10,-0.8,74.8,1.5,51.6,0,280,0.1,2.1,0
2001,12,24,11,1.9,62.9,1.7,46.4,0,278,1.1,2.1,0
2001,12,24,12,5.1,50.3,1.7,62.3,0,278,1.4,2.1,0
2001,12,24,13,5.5,48.6,2.2,51,0,278,1.4,2.1,0
2001,12,24,14,5,49.6,2.5,51.6,0,279,1.2,2.1,0
2001,12,24,15,5.3,48.9,2.1,31.6,0,280,0.6,2.1,0
2001,12,24,16,4.2,49.7,2.2,67.1,0,280,0.3,2.1,0
2001,12,24,17,1.3,59.5,1.7,112.5,0,281,0,2.1,0
2001,12,24,18,0.6,62.2,1.6,83.5,0,281,0,2.1,0
2001,12,24,19,-0.5,70,2.1,55.2,0,280,0,2.1,0
2001,12,24,20,-0.8,72.4,1.7,59.5,0,280,0,2.1,0
2001,12,24,21,-1.2,75.6,1.7,60.5,0,280,0,2.1,0
2001,12,24,22,-1.4,76.5,2,72.3,0,280,0,2.1,0
2001,12,24,23,0,68.5,2.4,71.1,0,279,0,2.1,0
2001,12,25,0,0.7,64.6,1.9,78.3,0,279,0,2.1,0
2001,12,25,1,-1,81.3,1.1,57.7,0,281,0,2.1,0
2001,12,25,2,-1.1,86.4,1.7,58.5,0,281,0,2.1,0
2001,12,25,3,-1.6,82.9,0.3,88.3,0,281,0,2.1,0
2001,12,25,4,-0.5,80.6,0.8,51.8,0,279,0,2.1,0
2001,12,25,5,1.3,73.9,0.9,54.2,0,278,0,2.1,0
2001,12,25,6,2.1,68.5,1,84.1,0,278,0,2.1,0
